"Date/Time";"Date/Time Start";"LatitudeCoord.";"LongitudeCoord.";"Altitude(m)";"LocationAccuracy(m)";"GeoAddress";"SpeedRaw(m/s)";"Speed(km/h)";"SpeedMinTierPref(km/h)";"GForce(m/s2)";"EmergenceBraking";"Acceleration(m/s2)";"AccelerationXYZ";"IsAccelerating";"EulerAngleRotatePhone";"LightLevel(Lux)";"Illuminance";"AudioLevelPref";"LeftHeadAnglePref";"RightHeadAnglePref";"IsHeadRotatedYaw";"HeadAngleYawRaw";"CalibratedHeadAngleYaw";"CalibratedHeadAngleYawPref";"HeadAnglePitchPref";"IsHeadRotatedPitch";"HeadAnglePitchRaw";"CalibratedHeadAnglePitch";"CalibratedHeadAnglePitchPref";"PERCLOSPref";"LeftEyeOpennessPercentagePref";"RightEyeOpennessPercentagePref";"LeftEyeOpennessProbability";"RightEyeOpennessProbability";"IntervalBetweenDetectDangersBetween(ms)";"PeriodInDetectDanger(ms)";"CoffeeCupDialogTimeout(sec)";"Setting PictureContrast(0-10)";"Setting PictureBrightness(-255,255)";"Setting PictureSize(px)";"DriverGender";"DriverExperience";"DriverBdate"
"27/06/18 18:09:28:362";"27/06/18 18:01:08:414";"59,96409365";"30,33011749";"31,0";"10,6189995";"Sorry, the service is not available";"7,31";"26,316";"0,0";"0,97";"";"2,36";"1.2668715,-1.5609133,1.2280412";"True";"10.085009574890137,-4.987303256988525,-92.75267791748047";"1528,0";"Bright";"3";"15,0";"15,0";"true";"-1,69";"-17,7";"16,01";"15,0";"false";"5,02";"-1,55";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:29:322";"27/06/18 18:01:08:414";"59,96419407";"30,33017001";"29,0";"9,101999";"Sorry, the service is not available";"8,43";"30,348";"0,0";"1,15";"";"2,36";"1.2668715,-1.5609133,1.2280412";"True";"9.085943222045898,-4.815157413482666,-92.43621063232422";"1910,0";"Bright";"3";"15,0";"15,0";"false";"12,99";"-3,02";"16,01";"15,0";"false";"-0,05";"-6,62";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:29:566";"27/06/18 18:01:08:414";"59,96428792";"30,33022513";"27,0";"10,6189995";"Sorry, the service is not available";"9,41";"33,876";"0,0";"1,08";"";"2,36";"1.2668715,-1.5609133,1.2280412";"True";"8.517339706420898,-4.583309173583984,-92.37189483642578";"1910,0";"Bright";"3";"15,0";"15,0";"false";"10,78";"-5,23";"16,01";"15,0";"false";"2,28";"-4,29";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:29:774";"27/06/18 18:01:08:414";"59,96428792";"30,33022513";"27,0";"10,6189995";"Sorry, the service is not available";"9,41";"33,876";"0,0";"1,2";"";"2,36";"1.2668715,-1.5609133,1.2280412";"True";"8.371012687683105,-4.185296058654785,-92.1957778930664";"1910,0";"Bright";"3";"15,0";"15,0";"false";"12,26";"-3,75";"16,01";"15,0";"false";"2,28";"-4,29";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:29:978";"27/06/18 18:01:08:414";"59,96428792";"30,33022513";"27,0";"10,6189995";"Sorry, the service is not available";"9,41";"33,876";"0,0";"1,15";"";"2,36";"1.2668715,-1.5609133,1.2280412";"True";"8.634106636047363,-4.481493949890137,-92.2122802734375";"2050,0";"Bright";"3";"15,0";"15,0";"false";"12,3";"-3,71";"16,01";"15,0";"false";"4,23";"-2,34";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:30:186";"27/06/18 18:01:08:414";"59,96428792";"30,33022513";"27,0";"10,6189995";"Sorry, the service is not available";"9,41";"33,876";"0,0";"1,24";"";"1,57";"0.4854355,0.582176,1.3715634";"True";"8.649816513061523,-3.864393711090088,-91.99752044677734";"2050,0";"Bright";"3";"15,0";"15,0";"false";"12,32";"-3,69";"16,01";"15,0";"false";"4,55";"-2,02";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:30:393";"27/06/18 18:01:08:414";"59,96428792";"30,33022513";"27,0";"10,6189995";"Sorry, the service is not available";"9,41";"33,876";"0,0";"1,15";"";"1,57";"0.4854355,0.582176,1.3715634";"True";"8.627671241760254,-3.820263624191284,-91.79419708251953";"2010,0";"Bright";"3";"15,0";"15,0";"false";"11,26";"-4,75";"16,01";"15,0";"false";"3,43";"-3,14";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:30:624";"27/06/18 18:01:08:414";"59,96438724";"30,33026337";"27,0";"12,136";"Sorry, the service is not available";"9,88";"35,568";"0,0";"1,03";"";"1,57";"0.4854355,0.582176,1.3715634";"True";"8.085726737976074,-3.915844440460205,-91.76051330566406";"2010,0";"Bright";"3";"15,0";"15,0";"false";"12,25";"-3,76";"16,01";"15,0";"false";"6,33";"-0,24";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:30:828";"27/06/18 18:01:08:414";"59,96438724";"30,33026337";"27,0";"12,136";"Sorry, the service is not available";"9,88";"35,568";"0,0";"0,94";"";"1,57";"0.4854355,0.582176,1.3715634";"True";"7.620757102966309,-4.043929100036621,-91.8154067993164";"2010,0";"Bright";"3";"15,0";"15,0";"false";"2,33";"-13,68";"16,01";"15,0";"false";"7,83";"1,26";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:31:032";"27/06/18 18:01:08:414";"59,96438724";"30,33026337";"27,0";"12,136";"Sorry, the service is not available";"9,88";"35,568";"0,0";"1,25";"";"1,57";"0.4854355,0.582176,1.3715634";"True";"7.634757995605469,-3.9498398303985596,-91.89737701416016";"1853,0";"Bright";"3";"15,0";"15,0";"true";"-1,47";"-17,48";"16,01";"15,0";"false";"7,6";"1,03";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:31:247";"27/06/18 18:01:08:414";"59,96438724";"30,33026337";"27,0";"12,136";"Sorry, the service is not available";"9,88";"35,568";"0,0";"1,62";"";"1,57";"0.4854355,0.582176,1.3715634";"True";"7.373465061187744,-3.898205280303955,-91.8329086303711";"1853,0";"Bright";"3";"15,0";"15,0";"false";"5,32";"-10,69";"16,01";"15,0";"false";"3,97";"-2,6";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:31:459";"27/06/18 18:01:08:414";"59,96448733";"30,33034726";"27,0";"10,6189995";"Sorry, the service is not available";"10,09";"36,324";"0,0";"0,76";"";"1,57";"0.4854355,0.582176,1.3715634";"True";"7.17365026473999,-5.208180904388428,-92.05471801757812";"1853,0";"Bright";"3";"15,0";"15,0";"false";"13,09";"-2,92";"16,01";"15,0";"false";"2,22";"-4,35";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:31:657";"27/06/18 18:01:08:414";"59,96448733";"30,33034726";"27,0";"10,6189995";"Sorry, the service is not available";"10,09";"36,324";"0,0";"0,9";"";"1,57";"0.4854355,0.582176,1.3715634";"True";"7.005390167236328,-4.684025287628174,-91.84117889404297";"1488,0";"Bright";"3";"15,0";"15,0";"false";"13,51";"-2,5";"16,01";"15,0";"false";"5,88";"-0,69";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:31:858";"27/06/18 18:01:08:414";"59,96448733";"30,33034726";"27,0";"10,6189995";"Sorry, the service is not available";"10,09";"36,324";"0,0";"1,14";"";"1,57";"0.4854355,0.582176,1.3715634";"True";"7.550704002380371,-4.4102559089660645,-91.91083526611328";"1488,0";"Bright";"3";"15,0";"15,0";"false";"2,72";"-13,29";"16,01";"15,0";"false";"7,61";"1,04";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:32:088";"27/06/18 18:01:08:414";"59,96448733";"30,33034726";"27,0";"10,6189995";"Sorry, the service is not available";"10,09";"36,324";"0,0";"1,17";"";"1,57";"0.4854355,0.582176,1.3715634";"True";"7.26621150970459,-4.368671417236328,-91.87052917480469";"1488,0";"Bright";"3";"15,0";"15,0";"true";"-10,47";"-26,48";"16,01";"15,0";"false";"7,45";"0,88";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:32:641";"27/06/18 18:01:08:414";"59,96458355";"30,33037354";"25,0";"10,6189995";"Sorry, the service is not available";"10,46";"37,656";"0,0";"1,17";"";"1,57";"0.4854355,0.582176,1.3715634";"True";"8.228812217712402,-5.290800094604492,-91.51560974121094";"1163,0";"Bright";"3";"15,0";"15,0";"false";"0,0";"-16,01";"16,01";"15,0";"false";"0,0";"-6,57";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:32:887";"27/06/18 18:01:08:414";"59,96458355";"30,33037354";"25,0";"10,6189995";"Sorry, the service is not available";"10,46";"37,656";"0,0";"1,33";"";"1,57";"0.4854355,0.582176,1.3715634";"True";"8.183090209960938,-5.85521936416626,-91.54640197753906";"979,0";"Bright";"3";"15,0";"15,0";"false";"12,62";"-3,39";"16,01";"15,0";"false";"4,65";"-1,92";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:33:087";"27/06/18 18:01:08:414";"59,96458355";"30,33037354";"25,0";"10,6189995";"Sorry, the service is not available";"10,46";"37,656";"0,0";"1,23";"";"1,57";"0.4854355,0.582176,1.3715634";"True";"8.145485877990723,-5.922458648681641,-91.38182830810547";"979,0";"Bright";"3";"15,0";"15,0";"false";"18,92";"2,91";"16,01";"15,0";"false";"1,99";"-4,58";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:33:301";"27/06/18 18:01:08:414";"59,96458355";"30,33037354";"25,0";"10,6189995";"Sorry, the service is not available";"10,46";"37,656";"0,0";"1,11";"";"1,57";"0.4854355,0.582176,1.3715634";"True";"8.14142894744873,-5.963840484619141,-91.24148559570312";"979,0";"Bright";"3";"15,0";"15,0";"false";"20,13";"4,12";"16,01";"15,0";"false";"2,71";"-3,86";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:33:506";"27/06/18 18:01:08:414";"59,9646788";"30,33040901";"25,0";"9,101999";"Sorry, the service is not available";"10,51";"37,836";"0,0";"1,09";"";"1,57";"0.4854355,0.582176,1.3715634";"True";"8.815021514892578,-6.062464237213135,-91.53074645996094";"874,0";"Bright";"3";"15,0";"15,0";"false";"19,56";"3,55";"16,01";"15,0";"false";"1,32";"-5,25";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:33:709";"27/06/18 18:01:08:414";"59,9646788";"30,33040901";"25,0";"9,101999";"Sorry, the service is not available";"10,51";"37,836";"0,0";"1,18";"";"1,57";"0.4854355,0.582176,1.3715634";"True";"9.617232322692871,-6.340863227844238,-91.9698486328125";"874,0";"Bright";"3";"15,0";"15,0";"false";"19,13";"3,12";"16,01";"15,0";"false";"-2,93";"-9,5";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:33:910";"27/06/18 18:01:08:414";"59,9646788";"30,33040901";"25,0";"9,101999";"Sorry, the service is not available";"10,51";"37,836";"0,0";"1,19";"";"1,57";"0.4854355,0.582176,1.3715634";"True";"10.319234848022461,-6.618566989898682,-92.11666107177734";"874,0";"Bright";"3";"15,0";"15,0";"false";"17,75";"1,74";"16,01";"15,0";"false";"0,53";"-6,04";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:34:130";"27/06/18 18:01:08:414";"59,9646788";"30,33040901";"25,0";"9,101999";"Sorry, the service is not available";"10,51";"37,836";"0,0";"1,1";"";"1,57";"0.4854355,0.582176,1.3715634";"True";"10.532923698425293,-6.700126647949219,-92.28273010253906";"957,0";"Bright";"3";"15,0";"15,0";"false";"19,71";"3,7";"16,01";"15,0";"false";"-1,11";"-7,68";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:34:730";"27/06/18 18:01:08:414";"59,96479723";"30,33044237";"25,0";"9,101999";"Sorry, the service is not available";"12,24";"44,064";"0,0";"1,08";"";"1,57";"0.4854355,0.582176,1.3715634";"True";"11.076573371887207,-6.507047176361084,-93.65628814697266";"1009,0";"Bright";"3";"15,0";"15,0";"false";"10,96";"-5,05";"16,01";"15,0";"false";"-2,53";"-9,1";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:34:931";"27/06/18 18:01:08:414";"59,96479723";"30,33044237";"25,0";"9,101999";"Sorry, the service is not available";"12,24";"44,064";"0,0";"1,05";"";"1,34";"-0.8527794,0.20639175,-1.0166595";"True";"11.702590942382812,-6.545524597167969,-93.92745208740234";"1009,0";"Bright";"3";"15,0";"15,0";"false";"8,79";"-7,22";"16,01";"15,0";"false";"-0,94";"-7,51";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:35:157";"27/06/18 18:01:08:414";"59,96479723";"30,33044237";"25,0";"9,101999";"Sorry, the service is not available";"12,24";"44,064";"0,0";"1,09";"";"1,34";"-0.8527794,0.20639175,-1.0166595";"True";"11.78950023651123,-6.25233268737793,-94.14207458496094";"1009,0";"Bright";"3";"15,0";"15,0";"false";"18,87";"2,86";"16,01";"15,0";"false";"-0,57";"-7,14";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:35:352";"27/06/18 18:01:08:414";"59,96479723";"30,33044237";"25,0";"9,101999";"Sorry, the service is not available";"12,24";"44,064";"0,0";"1,22";"";"1,34";"-0.8527794,0.20639175,-1.0166595";"True";"12.627955436706543,-6.100785732269287,-94.07644653320312";"814,0";"Bright";"3";"15,0";"15,0";"false";"17,34";"1,33";"16,01";"15,0";"false";"-2,93";"-9,5";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:35:561";"27/06/18 18:01:08:414";"59,96492129";"30,33050783";"25,0";"7,585";"Sorry, the service is not available";"13,86";"49,895996";"0,0";"0,93";"";"1,34";"-0.8527794,0.20639175,-1.0166595";"True";"11.802183151245117,-5.909329891204834,-93.75259399414062";"814,0";"Bright";"3";"15,0";"15,0";"false";"19,63";"3,62";"16,01";"15,0";"false";"-1,68";"-8,25";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:35:763";"27/06/18 18:01:08:414";"59,96492129";"30,33050783";"25,0";"7,585";"Sorry, the service is not available";"13,86";"49,895996";"0,0";"1,26";"";"1,34";"-0.8527794,0.20639175,-1.0166595";"True";"12.211552619934082,-6.012892723083496,-93.78245544433594";"814,0";"Bright";"3";"15,0";"15,0";"false";"17,68";"1,67";"16,01";"15,0";"false";"-0,31";"-6,88";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:35:958";"27/06/18 18:01:08:414";"59,96492129";"30,33050783";"25,0";"7,585";"Sorry, the service is not available";"13,86";"49,895996";"0,0";"1,09";"";"1,34";"-0.8527794,0.20639175,-1.0166595";"True";"11.265645980834961,-5.823472023010254,-93.56089782714844";"746,0";"Bright";"3";"15,0";"15,0";"false";"15,65";"-0,36";"16,01";"15,0";"false";"-4,89";"-11,46";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:36:155";"27/06/18 18:01:08:414";"59,96492129";"30,33050783";"25,0";"7,585";"Sorry, the service is not available";"13,86";"49,895996";"0,0";"1,03";"";"1,34";"-0.8527794,0.20639175,-1.0166595";"True";"11.306464195251465,-5.347204208374023,-93.45561981201172";"746,0";"Bright";"3";"15,0";"15,0";"false";"7,76";"-8,25";"16,01";"15,0";"false";"-0,77";"-7,34";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:36:716";"27/06/18 18:01:08:414";"59,96505952";"30,33058503";"26,0";"6,068";"Sorry, the service is not available";"14,61";"52,595997";"0,0";"1,16";"";"1,15";"-0.54041576,-1.0125203,0.08964527";"True";"11.74349308013916,-5.102020263671875,-93.38990783691406";"841,0";"Bright";"3";"15,0";"15,0";"false";"10,75";"-5,26";"16,01";"15,0";"false";"-1,7";"-8,27";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:37:094";"27/06/18 18:01:08:414";"59,96505952";"30,33058503";"26,0";"6,068";"Sorry, the service is not available";"14,61";"52,595997";"0,0";"1,12";"";"1,15";"-0.54041576,-1.0125203,0.08964527";"True";"12.003229141235352,-4.468209743499756,-93.04061126708984";"936,0";"Bright";"3";"15,0";"15,0";"false";"17,28";"1,27";"16,01";"15,0";"false";"0,59";"-5,98";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:37:284";"27/06/18 18:01:08:414";"59,96505952";"30,33058503";"26,0";"6,068";"Sorry, the service is not available";"14,61";"52,595997";"0,0";"1,09";"";"1,15";"-0.54041576,-1.0125203,0.08964527";"True";"10.787004470825195,-4.380327224731445,-93.02937316894531";"936,0";"Bright";"3";"15,0";"15,0";"false";"11,49";"-4,52";"16,01";"15,0";"false";"-2,86";"-9,43";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:37:487";"27/06/18 18:01:08:414";"59,96518984";"30,33063115";"25,0";"6,068";"Sorry, the service is not available";"14,48";"52,128";"0,0";"1,1";"";"1,15";"-0.54041576,-1.0125203,0.08964527";"True";"11.006109237670898,-4.132485866546631,-93.27848052978516";"936,0";"Bright";"3";"15,0";"15,0";"false";"13,34";"-2,67";"16,01";"15,0";"false";"-4,07";"-10,64";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:37:746";"27/06/18 18:01:08:414";"59,96518984";"30,33063115";"25,0";"6,068";"Sorry, the service is not available";"14,48";"52,128";"0,0";"1,23";"";"1,15";"-0.54041576,-1.0125203,0.08964527";"True";"11.070198059082031,-3.5791642665863037,-92.8917465209961";"902,0";"Bright";"3";"15,0";"15,0";"false";"10,7";"-5,31";"16,01";"15,0";"false";"-1,19";"-7,76";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:37:951";"27/06/18 18:01:08:414";"59,96518984";"30,33063115";"25,0";"6,068";"Sorry, the service is not available";"14,48";"52,128";"0,0";"1,04";"";"1,15";"-0.54041576,-1.0125203,0.08964527";"True";"11.147417068481445,-3.685727596282959,-92.6411361694336";"902,0";"Bright";"3";"15,0";"15,0";"false";"18,13";"2,12";"16,01";"15,0";"false";"0,42";"-6,15";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:38:146";"27/06/18 18:01:08:414";"59,96518984";"30,33063115";"25,0";"6,068";"Sorry, the service is not available";"14,48";"52,128";"0,0";"1,1";"";"1,15";"-0.54041576,-1.0125203,0.08964527";"True";"11.37758731842041,-3.4756648540496826,-92.69235229492188";"902,0";"Bright";"3";"15,0";"15,0";"false";"17,22";"1,21";"16,01";"15,0";"false";"-0,88";"-7,45";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:38:344";"27/06/18 18:01:08:414";"59,96518984";"30,33063115";"25,0";"6,068";"Sorry, the service is not available";"14,48";"52,128";"0,0";"1,09";"";"1,15";"-0.54041576,-1.0125203,0.08964527";"True";"11.81489372253418,-3.257582902908325,-92.50259399414062";"836,0";"Bright";"3";"15,0";"15,0";"false";"11,34";"-4,67";"16,01";"15,0";"false";"0,52";"-6,05";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:38:628";"27/06/18 18:01:08:414";"59,9653123";"30,33068042";"26,0";"4,5509996";"Sorry, the service is not available";"14,11";"50,795998";"0,0";"1,08";"";"1,15";"-0.54041576,-1.0125203,0.08964527";"True";"12.204339027404785,-2.946342706680298,-92.50288391113281";"836,0";"Bright";"3";"15,0";"15,0";"false";"15,68";"-0,33";"16,01";"15,0";"false";"-0,89";"-7,46";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:38:828";"27/06/18 18:01:08:414";"59,9653123";"30,33068042";"26,0";"4,5509996";"Sorry, the service is not available";"14,11";"50,795998";"0,0";"0,99";"";"1,15";"-0.54041576,-1.0125203,0.08964527";"True";"12.294730186462402,-2.875483751296997,-92.31819915771484";"836,0";"Bright";"3";"15,0";"15,0";"false";"17,13";"1,12";"16,01";"15,0";"false";"-5,12";"-11,69";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:39:021";"27/06/18 18:01:08:414";"59,9653123";"30,33068042";"26,0";"4,5509996";"Sorry, the service is not available";"14,11";"50,795998";"0,0";"0,93";"";"1,15";"-0.54041576,-1.0125203,0.08964527";"True";"12.157010078430176,-2.735960006713867,-92.35765075683594";"768,0";"Bright";"3";"15,0";"15,0";"false";"17,19";"1,18";"16,01";"15,0";"false";"-3,44";"-10,01";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:39:215";"27/06/18 18:01:08:414";"59,9653123";"30,33068042";"26,0";"4,5509996";"Sorry, the service is not available";"14,11";"50,795998";"0,0";"1,09";"";"1,15";"-0.54041576,-1.0125203,0.08964527";"True";"12.746512413024902,-2.6679959297180176,-92.21056365966797";"768,0";"Bright";"3";"15,0";"15,0";"false";"16,31";"0,3";"16,01";"15,0";"false";"1,95";"-4,62";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:39:410";"27/06/18 18:01:08:414";"59,96542468";"30,33074518";"26,0";"4,5509996";"Sorry, the service is not available";"13,81";"49,716";"0,0";"1,15";"";"1,15";"-0.54041576,-1.0125203,0.08964527";"True";"13.325976371765137,-2.355121612548828,-92.23448181152344";"768,0";"Bright";"3";"15,0";"15,0";"false";"18,44";"2,43";"16,01";"15,0";"false";"-3,98";"-10,55";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:39:628";"27/06/18 18:01:08:414";"59,96542468";"30,33074518";"26,0";"4,5509996";"Sorry, the service is not available";"13,81";"49,716";"0,0";"1,13";"";"1,15";"-0.54041576,-1.0125203,0.08964527";"True";"13.322834014892578,-2.3335814476013184,-92.09970092773438";"864,0";"Bright";"3";"15,0";"15,0";"false";"7,06";"-8,95";"16,01";"15,0";"false";"0,98";"-5,59";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:39:837";"27/06/18 18:01:08:414";"59,96542468";"30,33074518";"26,0";"4,5509996";"Sorry, the service is not available";"13,81";"49,716";"0,0";"1,1";"";"1,15";"-0.54041576,-1.0125203,0.08964527";"True";"13.233242988586426,-2.304420232772827,-91.937255859375";"864,0";"Bright";"3";"15,0";"15,0";"false";"18,08";"2,07";"16,01";"15,0";"false";"-6,28";"-12,85";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:40:040";"27/06/18 18:01:08:414";"59,96542468";"30,33074518";"26,0";"4,5509996";"Sorry, the service is not available";"13,81";"49,716";"0,0";"1,13";"";"1,12";"0.08756161,-0.33761126,1.0630316";"True";"12.4566011428833,-2.162107467651367,-92.05097198486328";"864,0";"Bright";"3";"15,0";"15,0";"false";"13,36";"-2,65";"16,01";"15,0";"false";"-1,73";"-8,3";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:09:40:228";"27/06/18 18:01:08:414";"59,96542468";"30,33074518";"26,0";"4,5509996";"Sorry, the service is not available";"13,81";"49,716";"0,0";"1,09";"";"1,12";"0.08756161,-0.33761126,1.0630316";"True";"11.654505729675293,-1.8803640604019165,-91.80406951904297";"858,0";"Bright";"3";"15,0";"15,0";"false";"21,0";"4,99";"16,01";"15,0";"false";"-2,71";"-9,28";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
